Título;ISSN impresa;ISSN en linea;Instituto/Editorial;NBRA;URL_NBRA;DOAJ;URL_DOAJ;Latindex;URL_Latindex;Redalyc;URL_Redalyc;Scimago;URL_Scimago;Scielo;URL_Scielo;WoS;URL_WoS;Biblat;URL_Biblat;Dialnet;URL_Dialnet
Química viva;;1666-7948;Universidad de Buenos Aires;true;https://www.caicyt-conicet.gov.ar/sitio/quimica-viva/;false;null;false;null;true;https://www.redalyc.org/revista.oa?id=863&tipo=coleccion;false;null;false;null;false;null;false;null;false;null
Quinto sol;0329-2665;1851-2879;Universidad Nacional de La Pampa. Facultad de Ciencias Humanas. Instituto de Estudios Sociohistóricos;true;https://www.caicyt-conicet.gov.ar/sitio/quinto-sol/;true;https://doaj.org/toc/1851-2879;true;https://www.latindex.org/latindex/ficha/12596;true;https://www.redalyc.org/revista.oa?id=231&tipo=coleccion;true;https://www.scimagojr.com/journalsearch.php?q=21100227421&tip=sid&clean=0;true;https://www.scielo.org.ar/scielo.php?script=sci_serial&pid=1851-2879&lng=es&nrm=iso;false;null;false;null;false;null
Quintú quimün;;2591-541X;Facultad de Lguas Universidad Nacional del Comahue;true;https://www.caicyt-conicet.gov.ar/sitio/quintu-quimun/;true;https://doaj.org/toc/2591-541X;true;https://www.latindex.org/latindex/ficha/23798;false;null;false;null;false;null;false;null;false;null;false;null
Quirón;0326-2345;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://biblat.unam.mx/es/revista/quiron/articulo/alcmeon-de-crotona-antropologia-y-patologia;false;null
RAHL: Revista argentina de historiografía lingüística;1852-1495;;REVISTA ARGENTINA HISTORIOGRAFIA LINGUISTICA-RAHL , CIUDAD DE LA PAZ 562 PB D, BUENOS AIRES, ARGENTINA, 1426;false;null;false;null;false;null;false;null;false;null;false;null;true;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=13026
Raigal;;2469-1216;Universidad Nacional de Villa María, Instituto Académico Pedagógico de Ciencias Sociales;false;null;true;https://doaj.org/toc/2469-1216;false;null;false;null;false;null;false;null;false;null;false;null;false;null
Rapallo. Poemas y ensayos;2618-2068;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=27107
RASAL lingüística;2250-7353;2618-3455;Sociedad Argentina de Lingüística;true;https://www.caicyt-conicet.gov.ar/sitio/rasal-linguistica/;true;https://doaj.org/toc/2618-3455;true;https://www.latindex.org/latindex/ficha/14835;false;null;false;null;true;https://www.scielo.org.ar/scielo.php?script=sci_serial&pid=2618-3455&lng=es&nrm=iso;false;null;true;https://biblat.unam.mx/es/revista/rasal-linguistica/articulo/construccion-aplicativa-en-ayoreo-zamuco-motivacion-discursiva;false;null
Ratio Iuris;;2347-0151;Editorial de la Universidad de Ciencias Empresariales y Sociales (EditUCES);false;null;false;null;true;https://www.latindex.org/latindex/ficha/21798;false;null;false;null;false;null;false;null;false;null;false;null
Razón y revolución: teoría, historia, política;1515-1913;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=10184
Realidad económica;;2618-1711;Instituto Argentino para el Desarrollo Económico (IADE);true;https://www.caicyt-conicet.gov.ar/sitio/realidad-economica/;false;null;true;https://www.latindex.org/latindex/ficha/27114;false;null;false;null;false;null;false;null;false;null;false;null
Realidad económica (Buenos Aires);0325-1926;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://biblat.unam.mx/es/revista/realidad-economica-buenos-aires/articulo/ajuste-en-epocas-de-crisis-el-caso-de-entre-rios-argentina-durante-la-gran-depresion;false;null
Realidad, tendencias y desafíos en turismo;1850-4787;2545-6199;Educo;true;https://www.caicyt-conicet.gov.ar/sitio/realidad-tendencias-y-desafios-en-turismo-en-linea/;true;https://doaj.org/toc/2545-6199;true;https://www.latindex.org/latindex/ficha/24771;false;null;false;null;false;null;false;null;false;null;false;null
Recial;;1853-4112;Universidad Nacional de Córdoba, Facultad de Filosofia y Humanidades, Centro de Investigaciones, Área Letras;false;null;true;https://doaj.org/toc/1853-4112;false;null;false;null;false;null;false;null;false;null;false;null;false;null
Recial;;2718-658X;Universidad Nacional de Córdoba. Facultad de Filosofía y Humanidades. Centro de Investigaciones. Area Letras.;true;https://www.caicyt-conicet.gov.ar/sitio/recial-en-linea/;false;null;true;https://www.latindex.org/latindex/ficha/19612;false;null;false;null;true;https://www.scielo.org.ar/scielo.php?script=sci_serial&pid=2718-658X&lng=es&nrm=iso;false;null;false;null;false;null
Redes;0328-3186;1851-7072;Universidad Nacional de Quilmes;true;https://www.caicyt-conicet.gov.ar/sitio/redes-bernal/;false;null;false;null;true;https://www.redalyc.org/revista.oa?id=907&tipo=coleccion;false;null;false;null;false;null;true;https://biblat.unam.mx/es/revista/redes-quilmes/articulo/afinidades-criticas-la-relacion-entre-politica-y-conocimiento-en-althusser-en-dialogo-con-los-cuestionamientos-de-adorno-al-positivismo;true;https://dialnet.unirioja.es/servlet/revista?codigo=27014
Redes de Extensión;2451-7348;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=27942
Registros;;2250-8112;Universidad Nacional de Mar del Plata, Facultad de Arquitectura, Urbanismo y Diseño;true;https://www.caicyt-conicet.gov.ar/sitio/registros-en-linea/;true;https://doaj.org/toc/2250-8112;true;https://www.latindex.org/latindex/ficha/23304;false;null;false;null;false;null;false;null;false;null;false;null
Relaciones;0325-2221;1852-1479;Sociedad Argentina de Antropología;true;https://www.caicyt-conicet.gov.ar/sitio/relaciones-sociedad-argentina-de-antropologia/;true;https://doaj.org/toc/1852-1479;true;https://www.latindex.org/latindex/ficha/19618;false;null;false;null;true;https://www.scielo.org.ar/scielo.php?script=sci_serial&pid=1852-1479&lng=es&nrm=iso;true;null;false;null;false;null
Relaciones internacionales;1515-3371;2314-2766;Universidad Nacional de La Plata, Facultad de Ciencias Jurídicas, Instituto de Relaciones Internacionales y Sociales;true;https://www.caicyt-conicet.gov.ar/sitio/relaciones-internacionales-la-plata/;true;https://doaj.org/toc/2314-2766;true;https://www.latindex.org/latindex/ficha/12825;false;null;false;null;true;https://www.scielo.org.ar/scielo.php?script=sci_serial&pid=2314-2766&lng=es&nrm=iso;true;null;false;null;false;null
RELAPAE: Revista Latinoamericana de Políticas y Administración de la Educación.;2408-4573;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=28352
República y derecho;2545-5982;2525-1937;Facultad de Derecho Universidad Nacional de Cuyo;true;https://www.caicyt-conicet.gov.ar/sitio/republica-y-derecho-mendoza/;true;https://doaj.org/toc/2525-1937;true;https://www.latindex.org/latindex/ficha/24121;false;null;false;null;false;null;false;null;false;null;false;null
Res gesta;0325-772X;2525-0884;Facultad de Derecho y Cicias Sociales de Rosario, Pontificia Universidad Católica Argtina;true;https://www.caicyt-conicet.gov.ar/sitio/res-gesta/;true;https://doaj.org/toc/2525-0884;true;https://www.latindex.org/latindex/ficha/24767;false;null;false;null;false;null;false;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=10169
Reseñas CeLeHis;;2362-5031;Centro de Letras Hispanoamericanas, Facultad de Humanidades, Universidad Nacional de Mar del Plata;false;null;false;null;true;https://www.latindex.org/latindex/ficha/23515;false;null;false;null;false;null;false;null;false;null;false;null
Reseñas de Enseñanza de la Historia;1668-8864;2796-9304;Asociación de Profesores de Enseñanza de la Historia de Universidades Nacionales -APEHUN-;false;null;true;https://doaj.org/toc/2796-9304;true;https://www.latindex.org/latindex/ficha/27474;false;null;false;null;false;null;false;null;false;null;false;null
Respirar;;2953-3414;Asociación Latinoamericana de Tórax;true;https://www.caicyt-conicet.gov.ar/sitio/respirar-ciudad-autonoma-de-buenos-aires/;true;https://doaj.org/toc/2953-3414;true;https://www.latindex.org/latindex/ficha/27555;false;null;false;null;true;https://www.scielo.org.ar/scielo.php?script=sci_serial&pid=2953-3414&lng=es&nrm=iso;false;null;false;null;false;null
Rétor;;1853-6034;Asociación Argentina de Retórica;false;null;true;https://doaj.org/toc/1853-6034;true;https://www.latindex.org/latindex/ficha/19622;false;null;false;null;false;null;false;null;false;null;false;null
Rev IISE;1852-6586;2250-5555;;true;https://www.caicyt-conicet.gov.ar/sitio/rev-iise/;false;null;false;null;false;null;false;null;false;null;false;null;false;null;false;null
REVCOM;;2451-7836;Asociación Civil Red de Carreras de Comunicación Social y Periodismo;false;null;true;https://doaj.org/toc/2451-7836;true;https://www.latindex.org/latindex/ficha/23885;false;null;false;null;false;null;false;null;false;null;false;null
Revista Académica Seys;;2796-986X;Universidad del Gran Rosario;false;null;false;null;true;https://www.latindex.org/latindex/ficha/28075;false;null;false;null;false;null;false;null;false;null;false;null
Revista ADENAG;;1853-7367;Asociación de Docentes Nacionales de Administración General.;false;null;false;null;true;https://www.latindex.org/latindex/ficha/19627;false;null;false;null;false;null;false;null;false;null;false;null
Revista administración pública y sociedad;;2524-9568;Instituto de Investigación y Formación en Administración Pública;true;https://www.caicyt-conicet.gov.ar/sitio/revista-administracion-publica-y-sociedad-en-linea/;true;https://doaj.org/toc/2524-9568;true;https://www.latindex.org/latindex/ficha/24141;false;null;false;null;false;null;false;null;false;null;false;null
Revista agronómica del noroeste argentino;0080-2069;2314-369X;;true;https://www.caicyt-conicet.gov.ar/sitio/revista-agronomica-del-noroeste-argentino/;false;null;false;null;false;null;false;null;false;null;false;null;false;null;false;null
Revista americana de medicina respiratoria;1852-1630;1852-236X;Asociación Argentina de Medicina Respiratoria;true;https://www.caicyt-conicet.gov.ar/sitio/revista-americana-de-medicina-respiratoria/;false;null;false;null;true;https://www.redalyc.org/revista.oa?id=3821&tipo=coleccion;false;null;true;https://www.scielo.org.ar/scielo.php?script=sci_serial&pid=1852-236X&lng=es&nrm=iso;false;null;false;null;false;null
Revista archivos de medicina familiar y general;;1852-656X;Federación Argentina de Medicina Familiar y General;false;null;false;null;true;https://www.latindex.org/latindex/ficha/13122;false;null;false;null;false;null;false;null;false;null;false;null
Revista argentina de anatomía clínica;;1852-8023;;true;https://www.caicyt-conicet.gov.ar/sitio/revista-argentina-de-anatomia-clinica/;false;null;false;null;false;null;false;null;false;null;false;null;false;null;false;null
Revista argentina de angiología;0034-6993;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://biblat.unam.mx/es/revista/revista-argentina-de-angiologia/articulo/25-anos-de-cirugia-vascular-en-la-plata-311256-al-311281;false;null
Revista Argentina de Antropologia Biologica;1853-6387;;Asociacion de Antropologia Biologica Argentina;false;null;false;null;false;null;false;null;true;https://www.scimagojr.com/journalsearch.php?q=21101034121&tip=sid&clean=0;false;null;false;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=20279
Revista argentina de antropología biológica;;1514-7991;Asociación de Antropología Biológica Argentina;false;null;false;null;false;null;false;null;false;null;true;https://www.scielo.org.ar/scielo.php?script=sci_serial&pid=1514-7991&lng=es&nrm=iso;false;null;false;null;false;null
Revista Argentina de Cardiologia;0034-7000;1850-3748;Sociedad Argentina de Cardiologia;true;https://www.caicyt-conicet.gov.ar/sitio/revista-argentina-de-cardiologia/;undefined;undefined;undefined;undefined;true;https://www.redalyc.org/revista.oa?id=3053&tipo=coleccion;true;https://www.scimagojr.com/journalsearch.php?q=78240&tip=sid&clean=0;true;https://www.scielo.org.ar/scielo.php?script=sci_serial&pid=1850-3748&lng=es&nrm=iso;undefined;undefined;undefined;undefined;undefined;undefined
Revista argentina de ciencia política;0329-3092;2683-9032;Eudeba;true;https://www.caicyt-conicet.gov.ar/sitio/revista-argentina-de-ciencia-politica-buenos-aires/;false;null;true;https://www.latindex.org/latindex/ficha/13138;false;null;false;null;false;null;false;null;false;null;false;null
Revista argentina de ciencias del comportamiento;;1852-4206;Asociación Argentina de Ciencias del Comportamiento;true;https://www.caicyt-conicet.gov.ar/sitio/revista-argentina-de-ciencias-del-comportamiento/;true;https://doaj.org/toc/1852-4206;false;null;true;https://www.redalyc.org/revista.oa?id=3334&tipo=coleccion;false;null;false;null;false;null;false;null;false;null
Revista argentina de cirugía;0048-7600;2250-639X;Asociación Argentina de Cirugía;true;https://www.caicyt-conicet.gov.ar/sitio/revista-argentina-de-cirugia/;true;https://doaj.org/toc/2250-639X;true;https://www.latindex.org/latindex/ficha/14312;false;null;true;https://www.scimagojr.com/journalsearch.php?q=21101058815&tip=sid&clean=0;true;https://www.scielo.org.ar/scielo.php?script=sci_serial&pid=2250-639X&lng=es&nrm=iso;false;null;false;null;false;null
Revista argentina de clínica psicológica;0327-6716;1851-7951;Fundación Aiglé;true;https://www.caicyt-conicet.gov.ar/sitio/revista-argentina-de-clinica-psicologica/;false;null;false;null;true;https://www.redalyc.org/revista.oa?id=2819&tipo=coleccion;false;null;false;null;false;null;true;https://biblat.unam.mx/es/revista/revista-argentina-de-clinica-psicologica/articulo/comparando-la-eficacia-de-la-terapia-cognitiva-comportamental-y-la-psicofarmacologia-en-los-trastornos-de-ansiedad-generalizada;true;https://dialnet.unirioja.es/servlet/revista?codigo=10761
Revista argentina de coloproctología;;2683-7846;Sociedad Argentina de Coloproctologia;true;https://www.caicyt-conicet.gov.ar/sitio/revista-argentina-de-coloproctologia/;false;null;true;https://www.latindex.org/latindex/ficha/24784;false;null;false;null;false;null;false;null;false;null;false;null
Revista argentina de derecho de la energía, hidrocarburos y minería.;;2362-3195;Editorial Abaco de Rodolfo Depalma S.R.L;false;null;false;null;true;https://www.latindex.org/latindex/ficha/26884;false;null;false;null;false;null;false;null;false;null;false;null
Revista argentina de dermatología;0325-2787;1851-300X;Asociación Argentina de Dermatología;true;https://www.caicyt-conicet.gov.ar/sitio/revista-argentina-de-dermatologia/;true;https://doaj.org/toc/1851-300X;true;https://www.latindex.org/latindex/ficha/13148;false;null;false;null;true;https://www.scielo.org.ar/scielo.php?script=sci_serial&pid=1851-300X&lng=es&nrm=iso;false;null;false;null;false;null
Revista Argentina de Economía Internacional;2344-9322;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=25743
Revista argentina de educación superior;;1852-8171;Universidad Tres de Febrero;false;null;false;null;true;https://www.latindex.org/latindex/ficha/13153;false;null;false;null;false;null;false;null;false;null;false;null
